Timestamp,Username,VideoID,Comment,Date
2024-01-16T20:39:10Z,@SleepingElephant,cx29-YZZC3w,Please do video on trip radar priority mode.  I need the $$$.. the big bucks.  Too many drivers are beating me.,2024-01-16T20:39:10Z
2024-01-16T20:46:47Z,@ricky4673,cx29-YZZC3w,Lag is a thing. Dont even bother with it. They use it to test how desperate you are.,2024-01-16T20:46:47Z
2024-01-16T20:52:07Z,@michaelm3629,cx29-YZZC3w,"@@ricky4673

Explains alot lol",2024-06-14T00:46:07Z
2024-01-16T20:58:26Z,@d.fenestrator9529,cx29-YZZC3w,"Hover your finger over your phone, then BAM!",2024-01-16T20:58:26Z
2024-01-18T14:57:35Z,@michaelm3629,cx29-YZZC3w,"@@d.fenestrator9529 I tried. People are just too fast for me, lol",2024-06-14T00:27:31Z
2022-09-29T00:05:44Z,@adflores6136,6z7HWk3tU0s,What does LA county criminal record history means for uber document? I am confused..',2022-09-29T00:05:44Z
2022-09-23T02:37:19Z,@darka310,6z7HWk3tU0s,"That’s what I do around 2 am I start driving with the filter either to Hollywood, West Hollywood or downtown LA",2022-09-23T02:37:19Z
2022-09-23T03:21:46Z,@BuckLiving,6z7HWk3tU0s,Nice!!,2022-09-23T03:21:46Z
2023-06-27T12:05:45Z,@EvolvingDee,P4pfSelbMNg,"This video is AWESOME, thank you so much! 🙌🏾 I almost got discouraged, but I remembered about YouTube university 🤣 I typed I “How to make real money with Lyft” You were my first option and I'm sold! 
I’m 4.5 years in, with my best day at $780, best week at $2,300, in an MDX. I'm in a 5 seater now and took a year break. I have to start back at the bottom and it sucks here 🤣 
This video has saved me. Thank you! 😊",2023-06-27T12:05:45Z
2023-12-22T19:24:07Z,@EvolvingDee,P4pfSelbMNg,"No Sir, he is not! 😅",2023-12-22T19:24:07Z
2024-02-24T01:13:34Z,@MiIran-jv7bc,P4pfSelbMNg,"Im from dallas ,do you think lyft is worth to work only?",2024-02-24T01:13:34Z
2024-08-27T19:35:05Z,@impalassz57,P4pfSelbMNg,@@EvolvingDee you said you made $780 in ONE day? How did you achieve that?,2024-08-27T19:35:05Z
2024-08-27T19:40:30Z,@EvolvingDee,P4pfSelbMNg,"@@MiIran-jv7bc Honestly, when I was racking up on Lyft I made it my full time job at the time. I believe you can as long as you’re disciplined to not turn that app off until you have Made the daily goal that you set for yourself.",2024-08-27T19:40:30Z
2024-08-27T19:43:43Z,@EvolvingDee,P4pfSelbMNg,"@@impalassz57 It was during the pandemic on a the Tuesday the first stimulus check dropped. Everyone and their Momma’s were out shopping and dining. 😅
I had a 3rd row at the time so the XL rides were all that I accepted.",2024-08-27T19:43:43Z
2024-08-27T19:51:39Z,@impalassz57,P4pfSelbMNg,@@EvolvingDee Ahhh ok. Wow that's nice. I take it with a bigger vehicle the pay is better?,2024-08-27T19:51:39Z
2024-09-15T09:14:00Z,@EvolvingDee,P4pfSelbMNg,"@@impalassz57 absolutely, I got Lux XL rides",2024-09-15T09:14:00Z
2024-09-15T09:17:28Z,@EvolvingDee,P4pfSelbMNg,"@@MiIran-jv7bc If you dedicate 12 hours or a goal of $250-$300 daily, I think you can kill it",2024-09-15T09:17:28Z
2025-01-30T11:46:35Z,@RobertLawton-g7u,P4pfSelbMNg,Are they still doing streak bonus in your city?,2025-01-30T11:46:35Z
2025-01-30T17:38:08Z,@FRMillionaires,P4pfSelbMNg,Nope. I'm working on an updated version of this video.,2025-01-30T17:38:08Z
2025-01-30T17:42:26Z,@RobertLawton-g7u,P4pfSelbMNg,"@FRMillionaires  you still making 2,400 or better a week out there",2025-01-30T17:42:26Z
2025-01-30T00:45:12Z,@leedaniel9741,P4pfSelbMNg,BS,2025-01-30T00:45:12Z
2025-01-29T18:43:32Z,@Midnite2024,P4pfSelbMNg,"I.C.E needs a nationwide crack down on Lyft and Uber for hiring undocumented drivers, I meant independent contractors. Lyft and Uber are the biggest donors$$$ of the Democrat Party that’s why they were able to take advantage$$$$ of drivers for so long because they have illegal immigrant to drive down wages$$.",2025-01-29T18:43:32Z
2025-01-29T11:25:29Z,@mikeuwich,P4pfSelbMNg,So im new to uber and lyft and he necer really got any better rides,2025-01-29T11:25:29Z
2025-01-27T22:20:46Z,@EHN2024,P4pfSelbMNg,"I talked about some of this on my channel yesterday. Lyft is not for the weak. It takes patience, social skills, and great driving skills. And please keep your car clean and smelling fresh. Passengers complain about everything",2025-01-27T22:20:46Z
2025-01-23T23:13:08Z,@immi2fs,P4pfSelbMNg,I watched the whole video? What’s the strategy? Stop wasting people time!,2025-01-23T23:13:08Z
2025-01-21T01:28:05Z,@jeffrobertson838,P4pfSelbMNg,"Lyft no longer offers streak bonuses, at least in California.",2025-01-21T01:28:05Z
2025-01-17T23:06:32Z,@randomman5521,P4pfSelbMNg,lol how’s it still working out for you?,2025-01-17T23:06:32Z
2025-01-15T22:43:44Z,@JesusAcosta-hc8fs,P4pfSelbMNg,I’m new to Lyft and only have done 20 rides. At what rank are streak bonus’s available?,2025-01-15T22:43:44Z
2025-01-21T01:29:55Z,@jeffrobertson838,P4pfSelbMNg,"No longer available, at least in Sacramento.",2025-01-21T01:29:55Z
2025-01-15T04:35:04Z,@pablomarquezjr4254,P4pfSelbMNg,Dude that crazy I’ve been working with Lyft for 1 years and I never gotten that much in Texas,2025-01-15T04:35:04Z
2025-01-12T18:41:44Z,@TheRideShareNetwork,P4pfSelbMNg,This video is only encouraging people to do 3.00 rides...,2025-01-12T18:41:44Z
2025-01-12T19:03:45Z,@FRMillionaires,P4pfSelbMNg,"If that's all you got from it, that's on you 😉",2025-01-12T19:03:45Z
2025-01-12T18:37:01Z,@TheRideShareNetwork,P4pfSelbMNg,You got no strategy.  U only get what is fed to you...,2025-01-12T18:37:01Z
2025-01-12T18:35:03Z,@TheRideShareNetwork,P4pfSelbMNg,Just like these guys I made 10 thousand last week,2025-01-12T18:35:03Z
2025-01-05T01:41:54Z,@marcoruiz7386,P4pfSelbMNg,Lyft is a rip off,2025-01-05T01:41:54Z
2025-01-03T11:10:15Z,@markoberer1158,P4pfSelbMNg,You went so fast I can't I can't determine where the location filter is???,2025-01-03T11:10:15Z
2025-01-02T03:48:55Z,@nicfeen7789,P4pfSelbMNg,Nice,2025-01-02T03:48:55Z
2024-12-30T16:52:17Z,@chriswilson2755,P4pfSelbMNg,"Oh shit, you’re making that kind of money with bonus areas like that. I get nothing like that near me. It’s like $1-9 dollars the most I’ve ever seen was 10 so this don’t work near me 😢",2024-12-30T16:52:17Z
2024-12-28T02:08:23Z,@felixmendez6294,P4pfSelbMNg,Bull shit your math don't add up mile + + gas +hrs,2024-12-28T02:08:23Z
2024-12-28T03:27:02Z,@FRMillionaires,P4pfSelbMNg,Everything is shown.,2024-12-28T03:27:02Z
2024-12-19T02:19:34Z,@dworldismine2011,P4pfSelbMNg,Said it already,2024-12-19T02:19:34Z
2024-12-18T03:57:23Z,@charityjones1442,P4pfSelbMNg,Yeah i have nonnnne of these bonuses  where i live. Never even seen more than a $2 bonus. Never even heard of a streak until this video and ive been driving for 6 months part time.,2024-12-18T03:57:23Z
2024-12-13T16:33:52Z,@2002erli,P4pfSelbMNg,"Great educational message, Brother- Thank you! ! !",2024-12-13T16:33:52Z
2024-12-11T02:26:26Z,@konfidentlothevirgo,P4pfSelbMNg,this is definitely true. happens to me all the time in my area. i have a sweet spot that i start in & it happens every time. thanks for the tips & confirmation,2024-12-11T02:26:26Z
2024-12-09T12:57:14Z,@aleckxandre1,P4pfSelbMNg,BULLSHIT,2024-12-09T12:57:14Z
2024-12-09T13:27:19Z,@FRMillionaires,P4pfSelbMNg,Okay.,2024-12-09T13:27:19Z
2024-12-03T20:54:07Z,@solarpepino,P4pfSelbMNg,Its unsafe driving more then 9 hours per day 45 hours per Week,2024-12-03T20:54:07Z
2024-12-03T21:55:25Z,@FRMillionaires,P4pfSelbMNg,"I don't think so. 

Also, you don't have to do 9 hours all at once.",2024-12-03T21:55:25Z
2024-12-04T17:15:46Z,@solarpepino,P4pfSelbMNg,@@FRMillionaires In Switzerland you cannot drive more then 9 hours a Day   The fine is minimum 3000 dollars_And you must take Taxi Licence and use a Tacografer,2024-12-04T17:15:46Z
2024-12-03T12:21:29Z,@denillehorton9444,P4pfSelbMNg,Yeah that means we the working poor who needs your services we'll you are gonna loose costumes,2024-12-03T12:21:29Z
2024-11-30T03:56:37Z,@alegradance,P4pfSelbMNg,Lyft in Edmonton,2024-11-30T03:56:37Z
2024-11-26T16:17:49Z,@kharris0465,P4pfSelbMNg,"The streak payments are a bonus program given for not signing out in between trips, not a strategy. Also the streaks are not paid in many regions any longer. Virginia, Maryland and DC is one region with  different bonus programs. The main strategy is to get the companies to pay more. If not that then you want to make the maximum amount on the least amount of available trips with a weekly earnings goal. Nice video.",2024-11-26T16:17:49Z
2024-11-21T10:52:08Z,@TheRideshareCoach,P4pfSelbMNg,"Hey bro, good video and your editing is 🔥 Did you edit it yourself or did you get someone to do it for you?  Which programs do you use? I need to get better.",2024-11-21T10:52:08Z
2024-11-21T22:22:30Z,@FRMillionaires,P4pfSelbMNg,"I edited this video myself. I use premier pro and a lot of sweat and effort 😂

When it comes to editing software, what matters most is your vision, not the tool.",2024-11-21T22:22:30Z
2024-11-22T08:45:07Z,@TheRideshareCoach,P4pfSelbMNg,@ well dang. I can see the effort for sure. I used to use Adobe Premier back in the day. Been using free version of Davinci Resolve for all my YT vids so I think I’ll just buy the full version and stick with that since I’m used to it now and I’ll just apply more vision and effort. Thanks.,2024-11-22T08:45:07Z
2024-11-18T14:09:36Z,@RobbiesLove,P4pfSelbMNg,There are no streak bonuses in nashville,2024-11-18T14:09:36Z
2024-11-15T07:12:32Z,@HJBProductionsLLC,P4pfSelbMNg,What is this new strategy!! Spit it out!!!,2024-11-15T07:12:32Z
2024-11-08T03:19:28Z,@jaljal8913,P4pfSelbMNg,Nice lift advertisement....bro.😅😅😅😅😅,2024-11-08T03:19:28Z
2024-11-07T00:51:15Z,@amanda3873,P4pfSelbMNg,NOT LIKE UBER!!!,2024-11-07T00:51:15Z
2024-10-25T20:38:45Z,@theeagenda,P4pfSelbMNg,"2 hours later, and I havhavent heard the stragey,  The stragey here was to make me watch this video as long as possible and then add this comment 😅.",2024-10-25T20:38:45Z
2024-10-24T20:09:02Z,@leonardohernandez6464,P4pfSelbMNg,To bad bonuses are not offerd anymore,2024-10-24T20:09:02Z
2024-10-22T01:28:07Z,@VirtualPlayer0187,P4pfSelbMNg,They don't have those kind of challenges in my area. Yet I guess or maybe never.,2024-10-22T01:28:07Z
2024-10-19T21:43:35Z,@BiggzMusicFilms,P4pfSelbMNg,Lyft turned to the poop since a year ago. Took out the streak and gave us the fake turbo.,2024-10-19T21:43:35Z
2024-10-13T01:59:03Z,@raul2560,P4pfSelbMNg,Let’s create our new rideshare app,2024-10-13T01:59:03Z
2024-09-30T05:16:41Z,@cheikhthiam6458,P4pfSelbMNg,To much talking go to the pount,2024-09-30T05:16:41Z
2024-09-23T01:55:47Z,@GemDroppaAnonymous,P4pfSelbMNg,"52 hrs online for the week. $1500. You have to know where the people are in need of rides. You have to know what areas have more retail workers, warehouse and all that. Once you know the market, you make more.",2024-09-23T01:55:47Z
2024-10-18T15:11:13Z,@cappc12,P4pfSelbMNg,Know my whole tri county area 😂! I assure you lyft and uber shut down high earners until they feel the need to pay you again.  Consider yourself blessed.,2024-10-18T15:11:13Z
2024-10-24T17:05:52Z,@GemDroppaAnonymous,P4pfSelbMNg,@@cappc12 i can believe it. I'm sure they don't want hugh earners to disrupt their system by causing driver strikes,2024-10-24T17:05:52Z
2024-09-16T16:50:33Z,@sense.ananti,P4pfSelbMNg,"Thanks for the video. I signed up for Lyft this past weekend. Looking to know the ins and outs to make the best. Appreciate some recommended videos. Ive driven for uber in the past, worst ever. At least with lyft, will see my destination and total payout!! Uber sucks",2024-09-16T16:50:33Z
2024-09-13T11:22:46Z,@PARKERFX,P4pfSelbMNg,How did you drive 14hrs when you’re only allowed to drive 12hrs?,2024-09-13T11:22:46Z
2024-12-08T10:53:44Z,@MrTbollom,P4pfSelbMNg,A day is 24 hours. Drive 12 take a break for 6 hrs go back and drive another 6.  I've got days logged with over 16hrs,2024-12-08T10:53:44Z
2024-12-18T02:19:37Z,@joshuabradford8206,P4pfSelbMNg,​@@MrTbollom when do you sleep?,2024-12-18T02:19:37Z
2024-09-13T06:20:07Z,@GiftedAcademyTutors,P4pfSelbMNg,Still didn't explain the strategy,2024-09-13T06:20:07Z
2024-09-13T02:53:12Z,@crob2636,P4pfSelbMNg,Is this even real,2024-09-13T02:53:12Z
2024-09-13T04:00:34Z,@FRMillionaires,P4pfSelbMNg,It's the matrix.,2024-09-13T04:00:34Z
2024-09-12T04:21:46Z,@scottbbfrostelfuego9538,P4pfSelbMNg,I never get ride challenges or streak bonus challenges offered.,2024-09-12T04:21:46Z
2024-09-05T18:11:51Z,@JoyceVera-k9v,P4pfSelbMNg,Keeling Islands,2024-09-05T18:11:51Z
2024-09-01T14:58:49Z,@marketingthatworks2425,P4pfSelbMNg,This is old...have not seen a streak bonus in 2024,2024-09-01T14:58:49Z
2024-08-31T20:48:15Z,@aramkhachatryan506,P4pfSelbMNg,"Uber and your company is a criminal company they turned all drivers into slavery. For active hours they pay a maximum of 25-30 dollars, but you can't always work actively you always wait for orders.",2024-08-31T20:48:15Z
2024-08-30T16:26:46Z,@christopherwilliams8902,P4pfSelbMNg,I haven’t had a streak bonus in over a year 😂,2024-08-30T16:26:46Z
2024-08-29T21:34:28Z,@xBLK_LOUDx,P4pfSelbMNg,Living in a metro will certainly be helpful to me as a new driver. Any and all information is great thank you for the video!,2024-08-29T21:34:28Z
2024-08-27T14:29:50Z,@bevhoney-b2184,P4pfSelbMNg,"I live in ohio & i have never heard if Lyft strategy.. never seen it offered..
And I drive a Nissan Murano all black... But apparently my car only is only a comfort.. So maybe comfort cars don't get offered strategy offers",2024-08-27T14:29:50Z
2024-08-27T14:33:27Z,@FRMillionaires,P4pfSelbMNg,"The killed streaks nation wide. 

They were replaced with bonus hours and turbo. 

While streaks don't exist, I still use this strategy to make the best of bonuses.",2024-08-27T14:33:27Z
2024-08-22T14:58:36Z,@Make2KTheRideShareWay,P4pfSelbMNg,We don't get streak bonuses in this market however everything else that he is saying is true. You should know exactly where and when surges are going to happen every day. For example on Mondays if there are regular surges that happened between 7:00 and 8:00 then you know that every Monday it's going to Surge at that same place between 7:00 and 8:00 a.m.,2024-08-22T14:58:36Z
2024-08-22T02:42:03Z,@HotCave,P4pfSelbMNg,"This is all lies! He said he drove for 14hrs, that’s a lie, the most you can drive in 24hrs with Lyft is 12hrs. Lies!!!",2024-08-22T02:42:03Z
2024-08-22T02:53:13Z,@FRMillionaires,P4pfSelbMNg,"That is incorrect. 

When you drive 12 hours with Lyft, you have to take a 6-hour break. 

So if you start at 5 am (when the day starts with Lyft) and drive until 5 pm, that's 12 hours. 

After a 6-hour break, it will be 11 pm, and you can drive 6 more hours until 4:59 am. 

That means you can drive a maximum of 18 hours a day! (Though not recommended I have done it before). 

Subscribe! You just learned something new 😅",2024-08-22T02:53:13Z
2024-08-21T03:37:11Z,@HarlemsWorld19,P4pfSelbMNg,They be telling whole lies.,2024-08-21T03:37:11Z
2024-08-22T09:02:46Z,@FRMillionaires,P4pfSelbMNg,All this proof and you still think I'm lying?,2024-08-22T09:02:46Z
2024-08-19T14:50:16Z,@dupreetoole6397,P4pfSelbMNg,This dude talks to much. Get to the point next time. I’ll find another video to watch,2024-08-19T14:50:16Z
2024-08-16T03:30:34Z,@solayaung3735,P4pfSelbMNg,Bean driven lyft and uber over 10 years I never see that is be come,2024-08-16T03:30:34Z
2024-08-13T19:36:58Z,@Shantanano,P4pfSelbMNg,Boo this Man!! Boooooo,2024-08-13T19:36:58Z
2024-08-09T18:50:59Z,@Escalade20,P4pfSelbMNg,I goy paid from lyft 1.30 cents. Lyft took the rest. Not worth it,2024-08-09T18:50:59Z
2024-08-05T00:55:18Z,@melindamckenzie960,P4pfSelbMNg,"I do not like driving for LYFT.  LYFT advertises $8 bonus every ride everywhere.  When you stop driving and notice your bonus has not been added.  You contact LYFT to inquire about your bonus payment they act as though they cannot see the bonus on your account.  They say you are outside the zone and bonus hour. No one would accept low balling rides with no bonus. I have been driving for over 6 hours and I haven't even made $100!
This is poverty and I will be letting other drivers know about this!",2024-08-05T00:55:18Z
2024-07-30T03:21:36Z,@Zenk9,P4pfSelbMNg,"This is really dependent on the state and city you live in basically the market you working. I can tell you for a fact that lift would offer these bonuses as well as a streak bonuses but here is the problem I encountered... location filter was not offered as an option ever in Albuquerque New Mexico, when you're working a certain Zone to get that streak you have to do all three rides in that zone so you get one ride and you think you're off to a good start then the second ride they offer you takes you out of the zone and breaks the freaking streak, this is deliberate and if you cancel that ride to stay in the zone then that also breaks your streak so the bonus is immediately gone and nullified and this is just a BS game buy lift the Trap you and draw you in so you work the market the way they want you to work it and you get a 2 and 3 and 4 dollar ride? We are paying for vehicles, we are paying for gas oil tires brakes and we make car payments insurance payments cell phone payments and some of us have extended warranties to cover major repairs.  It's possible this guy just made this video to make money off of YouTube and if you did good for him it's a clever way to use the lift platform in a different medium to make some money. Guys these companies are making hundreds of billions of dollars off of our back our vehicles off of the money we spend and the blood and sweat we pour out to pay our bills and pay for their Fleet we are the fleet for Uber and Lyft this needs to make it to legislation and there needs to be laws governing how this gig companies operate and work with us instead of use us and exploit us and that's only going to happen if we come together and work together as one unified body and that's what makes the unity of many people working towards one goal so beautiful and that is the heart and spirit of America I find it interesting that England and Australia are kind of ahead of us in telling these gig companies what they can and cannot do and they have shut them down and made it impossible for them to continue exploiting their citizens as drivers also this is a state by state thing in the United States where some states are winning victories and holding Uber and Lyft accountable and winning a lot of Victories against Uber getting 35 to 38 an hour plus they make their tips plus mileage. We must find this unity in each Rideshare community in every single market across the United states. If anybody is interested in learning more about this or becoming their own Co-op of Rideshare drivers to challenge the market that they are in please call me at 984-800-6944. Denver Colorado has already done this things will change for us and get better if we make the changes me and we make things get better but only if we make it happen  by working together through communication organization I'm supporting each other making a plan and sticking to it. Call me and ask for the Rideshare Red White and Blue",2024-07-30T03:21:36Z
2024-07-27T22:37:47Z,@operationbs7610,P4pfSelbMNg,The best strategy is when you think your about to giveup on the day...DONT! I work 530 to 8am and 1030a to 5p always great.,2024-07-27T22:37:47Z
2024-07-25T10:42:55Z,@justicefunmi-l.a4495,P4pfSelbMNg,"Up untill 6.12mins all he said was this strategy, this strategy,  this strategy.  I can't subscribe to your channel with that much waste of time.",2024-07-25T10:42:55Z
2024-07-24T14:50:36Z,@courtneybailey8088,P4pfSelbMNg,Wonder why they took the streaks away? Lyft is shitty without them,2024-07-24T14:50:36Z
2024-07-22T06:13:08Z,@Angeliz225,P4pfSelbMNg,They no longer do Streaks now it’s turbo and bonus hour,2024-07-22T06:13:08Z
2024-07-16T16:06:08Z,@trky4,P4pfSelbMNg,Sounds like an  advertisement.,2024-07-16T16:06:08Z
2024-07-16T17:04:49Z,@FRMillionaires,P4pfSelbMNg,Yeah. It's me advertising how to help drivers make money at a time streak bonuses existed.,2024-07-16T17:04:49Z
2024-07-12T16:25:13Z,@natachamusser,P4pfSelbMNg,I never see anything related to challenges in my area. This video is a year old. Lyft must have changed so much.,2024-07-12T16:25:13Z
2024-07-12T16:23:33Z,@natachamusser,P4pfSelbMNg,I have never heard of Streak bonus. They do percentages here during that hour.,2024-07-12T16:23:33Z
2024-07-12T16:20:41Z,@natachamusser,P4pfSelbMNg,"Surges? I have never seen a surge for more than $5.50 and it lasted like a minute. If even $3 surges, they come and go so fast. It's not worth moving anywhere. Your market is very different.",2024-07-12T16:20:41Z
2024-07-12T16:18:50Z,@natachamusser,P4pfSelbMNg,We don't get bonus here. We get paid crap. If it ever gets to $1 a mile we are lucky.,2024-07-12T16:18:50Z
2024-07-09T19:21:25Z,@jagPhil2008,P4pfSelbMNg,Too good to be true. This is pure ad.,2024-07-09T19:21:25Z
2024-07-10T04:19:38Z,@FRMillionaires,P4pfSelbMNg,"Oh, okay.",2024-07-10T04:19:38Z
2024-07-08T23:36:07Z,@carmanjun4859,P4pfSelbMNg,"You truly deserve the streak bonuses.  The key to making more $$ within the hour is by taking more rides, but this is in reality a LOT more work cause you deal with 10 riders instead of 1 rider (for drivers with longer trip rides).  So at the end, your hassle is paid for handsomely.  It is FAIR.  Lyft and Uber need to offer these streak bonuses cause short rides are not that attractive to take. Without the bonus, most drivers don't want to take these $6, $8 rides when they can take $20 rides that are equally profitable per mile per minute.",2024-07-08T23:36:07Z
2024-07-06T17:01:12Z,@MaraHotness,P4pfSelbMNg,This hold lie I see drive 10 hours only make 150,2024-07-06T17:01:12Z
2024-07-06T22:55:47Z,@FRMillionaires,P4pfSelbMNg,"I have a thought experiment for you to try. 

Do you think you make the most money in your city when it comes to rideshare? 

If you think you are the best, then perhaps it's your market. But if you're not the best, then there may be opportunities for you to go up from $15 an hour. 

Which is it?",2024-07-06T22:55:47Z
2024-07-02T16:24:49Z,@eddiemuniz5566,P4pfSelbMNg,"I don't agree with an app making 47,000 off of driver in 1 year still pretty expensive app to use",2024-07-02T16:24:49Z
2024-06-29T13:26:36Z,@yaelbj,P4pfSelbMNg,"Im going thru 2:25 min... I bet hes gonna sell me those ""strategy"" and wont even mention it in the whole video... lets see",2024-06-29T13:26:36Z
2024-06-28T07:12:11Z,@finnzhang1323,P4pfSelbMNg,"I speeded up your video, but still feel like wasting time",2024-06-28T07:12:11Z
2024-06-25T19:04:27Z,@muhammadreiditio920,P4pfSelbMNg,Dude lol this is such a useless video. Not everyone gets bonuses. This is just a bragging video cuz you’re getting them,2024-06-25T19:04:27Z
2024-06-23T22:07:50Z,@NizzLaLucy,P4pfSelbMNg,You’re brilliant 😅,2024-06-23T22:07:50Z
2024-06-21T07:53:02Z,@red32303,P4pfSelbMNg,No streak bonuses in my market,2024-06-21T07:53:02Z
2024-06-13T15:03:00Z,@RainImanKhanBringsLahore2U,P4pfSelbMNg,Yes you lol you r exaggerating,2024-06-13T15:03:00Z
2024-06-13T16:22:57Z,@FRMillionaires,P4pfSelbMNg,What am I exaggerating?,2024-06-13T16:22:57Z
2024-06-07T20:42:40Z,@Turbonicplague,P4pfSelbMNg,You must not have many drivers in your area. Are you platinum? I find it hard to make $200 in 1 day.,2024-06-07T20:42:40Z
2024-06-06T23:24:20Z,@DJGROOVES,P4pfSelbMNg,they dont do 3 rides in a row anymore,2024-06-06T23:24:20Z
2024-06-01T21:42:52Z,@markbeatts,P4pfSelbMNg,"Anybody do the flex car rental program. I'm have for few weeks now. Not making much money. Like I'm just working for Lyft. Lyft is a piece of sht. It's always $5.00 less than the miles you drive. Like if the total miles is 10 miles they offer you $4.50 , 15 miles= $10. I choose the 25 personal miles and they charge me $179 and i never been over my personal miles. Plus $266 for car rental i work 10 hours,7 days and made only $126 after everything was taken out. They stole my money stated i went over 25 personal miles i did not. The app automatically goes offline after i don't accept two ride requests. And I have to switch back online. It's does this every time.i text them since I started about this problem. And i have to wait half hour to the app says to reach someone. Then like don't want to answer my questions. Then they escalate to supervisor tell if being charged for the 25 personal miles i went over. But in my app I'm under the personal miles. So i don't understand why they keep changing me.",2024-06-01T21:42:52Z
2024-05-27T00:44:57Z,@Dreamsca,P4pfSelbMNg,"The more I earn, the more they take away, exceeding what I've earned.",2024-05-27T00:44:57Z
2024-05-25T02:24:19Z,@donaldmaedel7973,P4pfSelbMNg,You know what else makes it really difficult to double up on streak bonuses? When they don’t even offer streak bonuses I haven’t seen one in at least six months. And ride challenges? Been at least a year since I saw one of those and I drive full-time. Please stop calling this a strategy. My guess is you only get these because you make these videos. Making this propaganda for a company that doesn’t offer this to hardly any of its drivers they didn’t even offer streak bonuses where concerts are,2024-05-25T02:24:19Z
2024-05-25T04:44:44Z,@FRMillionaires,P4pfSelbMNg,I don't get streak bonuses anymore.,2024-05-25T04:44:44Z
2024-05-25T02:15:09Z,@donaldmaedel7973,P4pfSelbMNg,What a joke!! This is not strategy!! Anyone can make that kind of money with $10+ surge bonuses and streak bonuses. Unfortunately both of those are pretty much nonexistent. They only exist in Lyft fairytale land show us how you make money driving for standard fares because that’s all I ever see out here and I’m in Los Angeles guessing that’s a pretty big market.,2024-05-25T02:15:09Z
2024-05-25T06:49:44Z,@FRMillionaires,P4pfSelbMNg,Would you be down for hoping on a call (via Discord) to talk about your rideshare strategy?,2024-05-25T06:49:44Z
2024-05-24T04:22:34Z,@Quetzacoatl-v3d,P4pfSelbMNg,Too much talk..... to the point!,2024-05-24T04:22:34Z
2024-05-21T14:11:56Z,@WokeProduction,P4pfSelbMNg,"Drivers.  Please stop blasting your fav salsa merengue, rock, gospel, country music.  When customer is in their music preferences come first.",2024-05-21T14:11:56Z
2024-05-17T20:19:44Z,@davidlee1467,P4pfSelbMNg,By being a shill for them,2024-05-17T20:19:44Z
2024-05-13T12:19:08Z,@BrianSundrop,P4pfSelbMNg,"Scam channel, this is b.s. iv been driving for 10 years all b.s. here",2024-05-13T12:19:08Z
2024-05-09T20:28:46Z,@axiomobliviontruthhurts4767,P4pfSelbMNg,I'm starting tomorrow.,2024-05-09T20:28:46Z
2024-05-05T00:25:02Z,@Amberlovesu541,P4pfSelbMNg,This video is a waist of time your not telling me anything new,2024-05-05T00:25:02Z
2024-04-30T01:16:28Z,@csrv1,P4pfSelbMNg,They no longer have ride streaks in Miami Florida,2024-04-30T01:16:28Z
2024-04-22T03:25:44Z,@paulkieffer1189,P4pfSelbMNg,Bahahahaha 😂 sure thing buddy,2024-04-22T03:25:44Z
2024-04-18T19:29:36Z,@waffle8364,P4pfSelbMNg,Does the filter only filter for picking up rides? Would you end up outside that area for a ride you pick up in the filtered area?,2024-04-18T19:29:36Z
2024-04-17T06:20:13Z,@justsomedudeyouknow8372,P4pfSelbMNg,Never seen any streak bonus and i just started a month ago(already at elite status),2024-04-17T06:20:13Z
2024-04-15T04:40:41Z,@Red_dot_randy,P4pfSelbMNg,As a Lyft driver this is very hard to do and it’s always a gamble caused people take forever to come out to the car killing the bonus time zone,2024-04-15T04:40:41Z
2024-04-10T19:31:38Z,@jefferypenna,P4pfSelbMNg,"OMG! you are truly absent minded..... 
Now Lyft has caught on and has reduced the bonus areas and started the %bonus. Thanks!",2024-04-10T19:31:38Z
2024-04-10T19:44:01Z,@FRMillionaires,P4pfSelbMNg,"I'm making more money now than I did back when I made this video. Don't worry, I'll share how soon. 

I share how much I make LIVE on the podcast every Tuesday at 3 PM EST. Come drop by if you don't believe it.",2024-04-10T19:44:01Z
2024-04-10T19:44:36Z,@FRMillionaires,P4pfSelbMNg,"Ohh, btw. If you're selfish, just say that. I'm not 😉",2024-04-10T19:44:36Z
2024-04-10T16:35:51Z,@JshockSubmariner735,P4pfSelbMNg,They do not do the ride streaks anymore so this will not work! Better to ride the surges! If they are paying trash money don't accept it! Go home and take a nap. ,2024-04-10T16:35:51Z
2024-04-10T16:41:07Z,@FRMillionaires,P4pfSelbMNg,Yeah streaks don't really exist anymore but this strategy is still valid when it's busy.,2024-04-10T16:41:23Z
2024-04-06T18:24:46Z,@joelrosado7267,P4pfSelbMNg,This is great info thank you,2024-04-06T18:24:46Z
2024-04-04T23:53:39Z,@rideshareglobalprotest,P4pfSelbMNg,Interesting,2024-04-04T23:53:39Z
2024-04-04T06:10:32Z,@sameeraldabashi4689,P4pfSelbMNg,He is showing the only third rides that he completed in the row. He don’t show the first and second rides only the 3 out of 3 rides completed. Where is the first and the second rides,2024-04-04T06:10:32Z
2024-03-28T17:11:45Z,@ItsKO2U,P4pfSelbMNg,Man Chicago ain’t never giving out those type of bonuses the most I’ve seen is like $10 but that’s every once in awhile otherwise it’s only like $1.50-$4 bonuses on a daily scale.,2024-05-16T00:01:19Z
